111;208;119;178;land;false;hills;4
112;247;36;229;land;false;plains;2
113;248;141;246;land;false;plains;4
114;244;156;226;land;false;plains;2
115;182;172;195;land;false;plains;3
116;153;169;200;land;false;hills;1
117;245;227;242;land;false;hills;7
118;159;217;166;land;false;hills;3
119;192;119;200;land;false;plains;1
120;203;251;125;land;false;plains;1
121;110;202;226;land;true;hills;6
122;131;149;243;land;true;plains;3
123;240;199;179;land;false;plains;1
124;233;186;185;land;false;hills;4
125;114;188;234;land;true;plains;7
126;209;228;143;land;true;urban;7
127;254;145;216;land;false;mountain;7
128;192;169;226;land;false;mountain;3
129;143;180;209;land;false;plains;1
130;150;188;183;land;false;mountain;7
131;251;200;245;land;false;hills;1
132;165;141;227;land;false;hills;2
133;136;231;166;land;false;plains;3
134;213;169;195;land;true;plains;3
135;221;250;59;land;false;mountain;3
136;172;125;245;land;false;hills;5
137;245;185;215;land;false;hills;3
138;242;198;123;land;false;mountain;1
139;174;226;139;land;false;mountain;3
140;130;209;182;land;true;plains;1
141;213;99;214;land;true;plains;2
142;216;229;216;land;false;forest;1
143;180;224;183;land;false;jungle;3
144;213;223;68;land;false;mountain;3
145;159;238;115;land;false;plains;1
146;209;207;118;land;false;mountain;5
147;160;157;254;land;true;plains;7
148;249;243;39;land;false;mountain;1
149;205;253;187;land;false;plains;1
150;220;101;237;land;false;hills;3
151;178;214;226;land;true;plains;7
152;246;51;237;land;false;plains;3
153;242;158;225;land;true;plains;1
154;117;169;215;land;true;plains;1
155;226;179;221;land;true;urban;7
156;235;209;133;land;true;plains;1
157;206;145;254;land;false;hills;2
158;220;143;252;land;true;plains;1
159;197;226;179;land;true;urban;2
160;169;180;159;land;false;plains;1
161;58;238;209;land;false;hills;1
162;183;249;244;land;false;mountain;1
163;158;207;213;land;false;forest;3
164;190;132;238;land;false;mountain;1
165;240;66;214;land;false;mountain;2
166;221;161;153;land;true;hills;1
167;200;188;170;land;false;hills;3
168;128;212;164;land;false;plains;1
169;181;247;118;land;true;hills;3
170;33;233;252;land;false;plains;4
171;235;117;247;land;false;mountain;2
172;243;217;173;land;false;mountain;3
173;151;174;181;land;false;plains;7
174;206;141;156;land;true;plains;1
175;248;243;200;land;false;hills;4
176;141;247;170;land;true;plains;2
177;208;47;249;land;false;forest;2
178;239;249;36;land;false;urban;4
179;225;189;247;land;false;mountain;5
180;220;200;211;land;false;hills;1
181;228;227;240;land;false;mountain;6
182;146;246;248;land;false;mountain;3
183;214;195;222;land;false;mountain;5
184;223;91;245;land;false;hills;5
185;223;227;146;land;false;mountain;4
186;207;215;136;land;true;plains;3
187;182;118;238;land;false;mountain;3
188;227;250;105;land;false;plains;7
189;208;167;234;land;false;plains;1
190;190;148;180;land;false;mountain;3
191;191;183;141;land;false;mountain;1
192;214;198;194;land;false;hills;3
193;186;135;218;land;false;plains;1
194;229;223;73;land;true;hills;4
195;190;139;173;land;false;hills;1
196;147;156;243;land;false;hills;1
197;204;241;113;land;false;mountain;1
198;138;248;197;land;false;hills;2
199;233;190;111;land;false;mountain;1
200;120;170;233;land;false;hills;5
201;216;86;239;land;false;mountain;3
202;249;220;248;land;false;plains;1
203;200;253;134;land;true;plains;1
204;155;183;186;land;false;plains;1
205;193;155;227;land;false;plains;1
206;193;206;143;land;false;mountain;1
207;217;179;230;land;false;plains;1
208;228;174;126;land;true;plains;6
209;120;224;252;land;true;plains;2
210;147;195;251;land;false;mountain;6
211;235;60;218;land;false;mountain;1
212;207;242;103;land;false;plains;7
213;175;222;178;land;false;mountain;6
214;229;230;203;land;false;plains;2
215;233;254;241;land;false;plains;4
216;206;231;113;land;true;plains;7
217;241;172;124;land;false;hills;1
218;231;252;44;land;false;plains;2
219;246;102;182;land;false;plains;2
220;163;146;246;land;false;mountain;3
221;211;159;230;land;false;hills;2
222;238;239;53;land;false;mountain;5
223;242;93;210;land;false;plains;4
224;71;252;252;land;false;mountain;5
225;182;91;238;land;false;plains;1
226;193;254;210;land;true;hills;6
227;164;133;233;land;false;mountain;4
228;180;214;165;land;false;mountain;2
229;222;187;215;land;false;mountain;7
230;157;172;239;land;false;mountain;3
231;153;204;244;land;false;hills;7
232;68;235;223;land;false;plains;1
233;57;252;194;land;false;mountain;5
234;248;160;249;land;false;plains;7
235;129;198;183;land;false;mountain;1
236;225;246;203;land;false;plains;2
237;226;250;238;land;true;plains;1
238;242;194;147;land;false;hills;3
239;160;212;182;land;false;mountain;7
240;252;51;203;land;false;hills;1
241;97;243;190;land;false;mountain;3
242;132;244;242;land;false;plains;5
243;226;231;99;land;true;plains;1
244;165;241;145;land;false;hills;1
245;148;208;233;land;false;plains;1
246;183;192;241;land;false;plains;3
247;246;168;236;land;false;hills;3
248;60;251;227;land;false;hills;1
249;123;218;190;land;false;hills;3
250;47;241;217;land;true;plains;7
251;212;65;229;land;false;mountain;3
252;185;190;131;land;false;mountain;5
253;130;238;187;land;false;hills;2
254;73;231;244;land;true;plains;1
255;126;230;169;land;false;hills;3
256;245;247;52;land;false;hills;4
257;193;99;240;land;false;plains;1
258;106;205;195;land;false;mountain;1
259;215;199;248;land;false;hills;1
260;116;229;194;land;false;mountain;3
261;216;246;89;land;false;hills;6
262;161;237;214;land;false;plains;1
263;217;205;218;land;true;plains;2
264;216;198;138;land;false;plains;5
265;170;233;182;land;true;plains;7
266;153;173;208;land;false;mountain;5
267;242;114;192;land;false;mountain;6
268;189;219;141;land;false;plains;1
269;252;225;57;land;false;hills;5
270;227;112;235;land;true;plains;3
271;193;218;165;land;true;hills;3
272;151;173;235;land;false;hills;1
273;208;134;160;land;true;plains;7
274;182;208;182;land;false;mountain;3
275;220;205;121;land;false;forest;1
276;219;243;237;land;false;plains;1
277;53;240;253;land;false;hills;5
278;194;179;212;land;false;mountain;1
279;214;217;100;land;false;mountain;4
280;239;120;142;land;false;mountain;7
281;97;165;252;land;false;hills;1
282;54;215;241;land;false;plains;1
283;196;152;180;land;false;hills;1
284;163;200;215;land;false;hills;1
285;28;249;235;land;false;plains;1
286;187;142;192;land;false;plains;1
287;252;175;104;land;false;mountain;3
288;155;94;253;land;false;mountain;1
289;148;218;143;land;false;plains;1
290;186;234;103;land;false;hills;3
291;248;47;236;land;false;hills;5
292;229;236;223;land;false;mountain;1
293;160;114;243;land;true;forest;7
294;141;180;209;land;true;hills;3
295;153;196;219;land;false;mountain;1
296;102;238;253;land;false;hills;5
297;246;76;237;land;true;hills;6
298;123;165;252;land;false;mountain;6
299;208;252;195;land;false;mountain;7
300;128;176;214;land;false;plains;7
301;244;148;156;land;false;mountain;3
302;221;148;144;land;true;forest;3
303;198;232;248;land;true;plains;1
304;169;175;224;land;false;plains;1
305;247;134;162;land;false;hills;1
306;229;157;204;land;false;mountain;6
307;191;241;96;land;true;plains;7
308;152;209;172;land;false;plains;1
309;236;251;44;land;true;plains;4
310;207;237;146;land;false;plains;1
311;136;233;185;land;false;mountain;4
312;191;198;158;land;false;urban;4
313;202;241;158;land;false;mountain;3
314;250;247;11;land;false;plains;7
315;160;133;216;land;false;mountain;4
316;171;194;211;land;false;mountain;5
317;158;179;188;land;false;mountain;1
318;231;100;229;land;false;plains;4
319;170;120;232;land;false;hills;3
320;222;153;212;land;false;mountain;2
321;221;127;243;land;false;plains;1
322;242;125;149;land;true;hills;3
323;219;243;181;land;true;plains;7
324;179;192;173;land;false;mountain;1
325;52;247;239;land;false;urban;2
326;239;214;48;land;false;mountain;3
327;114;244;190;land;true;plains;7
328;208;132;193;land;false;hills;1
329;239;85;245;land;false;hills;1
330;106;166;253;land;true;plains;1
331;205;192;161;land;false;mountain;4
332;170;249;123;land;false;plains;1
333;242;48;237;land;false;mountain;5
334;174;166;211;land;false;plains;3
335;196;135;194;land;false;plains;5
336;102;227;246;land;false;hills;3
337;240;219;44;land;false;hills;1
338;222;252;163;land;false;forest;1
339;201;118;212;land;false;plains;1
340;241;161;150;land;false;hills;1
341;115;242;219;land;false;hills;3
342;249;87;217;land;false;plains;1
343;72;243;236;land;true;plains;7
344;249;196;233;land;false;plains;2
345;88;212;216;land;false;mountain;1
346;243;240;144;land;false;plains;1
347;241;216;195;land;false;hills;7
348;227;126;243;land;false;hills;1
349;120;236;244;land;true;plains;3
350;226;177;100;land;false;plains;3
351;114;226;221;land;false;hills;1
352;176;254;136;land;true;plains;4
353;251;106;144;land;true;plains;3
354;225;186;211;land;false;mountain;3
355;216;152;183;land;false;forest;3
356;119;188;221;land;false;mountain;1
357;158;213;209;land;false;mountain;4
358;223;243;179;land;false;forest;1
359;211;229;139;land;false;mountain;3
360;171;176;242;land;false;mountain;1
361;207;185;135;land;false;mountain;3
362;186;212;188;land;false;urban;2
363;226;155;127;land;false;plains;6
364;229;178;191;land;false;mountain;6
365;231;215;111;land;true;plains;7
366;245;227;44;land;false;hills;1
367;51;230;224;land;false;plains;2
368;118;191;224;land;false;hills;7
369;109;243;193;land;false;plains;2
370;220;70;213;land;false;plains;1
371;204;174;216;land;false;hills;7
372;239;183;146;land;false;mountain;3
373;199;222;169;land;false;forest;4
374;142;181;218;land;false;mountain;1
375;217;166;254;land;true;forest;1
376;250;115;217;land;false;plains;1
377;38;237;242;land;true;mountain;4
378;203;154;148;land;true;plains;7
379;131;251;219;land;false;plains;2
380;225;105;192;land;false;plains;2
381;228;234;127;land;true;hills;4
382;201;183;171;land;false;mountain;1
383;218;86;227;land;false;plains;3
384;111;237;217;land;false;mountain;7
385;222;161;134;land;false;mountain;3
386;206;204;185;land;false;mountain;1
387;165;245;148;land;false;plains;7
388;8;254;247;land;false;hills;4
389;175;196;133;land;false;hills;3
390;151;182;226;land;false;plains;7
391;154;190;218;land;false;plains;1
392;248;64;233;land;false;plains;1
393;230;227;147;land;true;hills;7
394;185;237;96;land;false;mountain;6
395;159;248;103;land;true;urban;3
396;244;221;201;land;false;plains;1
397;163;178;179;land;false;mountain;6
398;98;203;207;land;false;mountain;7
399;252;128;121;land;true;urban;1
400;253;212;209;land;true;forest;1
401;128;233;202;land;false;hills;6
402;215;218;194;land;false;mountain;1
403;193;179;135;land;false;mountain;3
404;237;174;126;land;true;plains;5
405;223;73;216;land;false;hills;7
406;253;125;245;land;true;plains;1
407;117;164;225;land;false;hills;4
408;179;197;253;land;false;plains;5
409;223;133;234;land;false;plains;4
410;242;87;207;land;false;mountain;1
411;151;155;242;land;false;plains;1
412;239;117;186;land;false;hills;3
413;194;173;243;land;false;plains;7
414;231;208;69;land;false;hills;1
415;154;231;194;land;false;plains;6
416;177;151;178;land;false;plains;1
417;205;230;201;land;false;plains;1
418;213;77;216;land;false;plains;2
419;111;243;152;land;false;mountain;1
420;223;156;225;land;false;plains;2
421;230;107;250;land;false;mountain;6
422;111;211;196;land;false;hills;4
423;144;188;181;land;false;mountain;3
424;201;103;244;land;true;plains;1
425;170;196;187;land;false;plains;2
426;192;170;181;land;false;mountain;1
427;253;124;251;land;false;mountain;1
428;134;220;177;land;false;mountain;3
429;169;211;134;land;true;plains;7
430;109;212;206;land;false;plains;1
431;246;116;163;land;true;plains;1
432;222;118;227;land;false;hills;7
433;240;245;100;land;true;urban;1
434;221;229;210;land;false;forest;1
435;131;216;211;land;false;hills;4
436;193;216;201;land;true;forest;4
437;167;231;128;land;false;forest;7
438;217;136;155;land;true;plains;5
439;167;218;221;land;false;plains;1
440;254;101;162;land;false;plains;2
441;200;247;210;land;false;plains;2
442;118;175;210;land;false;hills;4
443;238;245;99;land;true;plains;1
444;219;101;239;land;false;mountain;3
445;238;157;131;land;false;hills;5
446;204;238;111;land;true;plains;7
447;130;146;249;land;true;plains;4
448;182;157;198;land;false;plains;1
449;166;175;181;land;false;plains;6
450;90;236;245;land;false;plains;3
451;187;246;240;land;false;plains;7
452;143;251;188;land;false;plains;7
453;216;242;180;land;true;plains;6
454;248;136;230;land;false;hills;5
455;150;118;242;land;false;mountain;3
456;161;238;130;land;false;mountain;3
457;114;232;178;land;false;mountain;5
458;254;145;170;land;false;mountain;2
459;186;248;175;land;false;hills;4
460;241;210;110;land;false;hills;4
461;224;191;209;land;true;mountain;2
462;111;144;246;land;false;plains;2
463;190;192;223;land;false;forest;4
464;139;237;171;land;false;plains;1
465;138;234;251;land;false;mountain;1
466;132;218;154;land;false;mountain;5
467;76;225;218;land;false;plains;4
468;249;38;234;land;true;plains;6
469;155;251;232;land;false;mountain;1
470;207;249;185;land;false;plains;1
471;115;254;171;land;false;hills;1
472;226;92;201;land;true;plains;5
473;114;170;234;land;false;mountain;1
474;246;73;185;land;false;mountain;7
475;221;210;97;land;false;mountain;1
476;162;117;237;land;false;mountain;5
477;135;193;243;land;true;plains;7
478;230;198;90;land;true;mountain;3
479;127;211;242;land;false;plains;6
480;235;143;239;land;false;hills;1
481;111;201;234;land;true;plains;1
482;222;174;194;land;false;plains;3
483;229;51;223;land;true;plains;7
484;242;242;54;land;false;hills;1
485;219;88;249;land;true;mountain;7
486;222;159;218;land;false;plains;3
487;233;242;158;land;false;plains;2
488;191;213;117;land;false;plains;1
489;252;135;121;land;false;plains;4
490;224;239;143;land;false;hills;1
491;247;141;244;land;false;hills;7
492;238;205;109;land;false;hills;5
493;201;247;157;land;true;hills;1
494;209;247;182;land;false;mountain;3
495;173;192;197;land;false;hills;3
496;183;123;204;land;false;plains;4
497;131;172;235;land;false;mountain;5
498;103;213;247;land;false;hills;2
499;204;188;118;land;false;plains;7
500;247;151;148;land;false;mountain;5
501;126;149;236;land;false;plains;1
502;207;196;186;land;false;plains;1
503;224;220;142;land;false;mountain;6
504;240;174;124;land;false;mountain;3
505;181;189;160;land;false;mountain;3
506;248;238;113;land;false;plains;1
507;215;237;231;land;false;mountain;4
508;241;243;54;land;true;plains;1
509;214;205;115;land;false;plains;2
510;66;246;222;land;false;mountain;4
511;249;191;236;land;false;hills;2
512;117;213;171;land;false;plains;2
513;199;215;214;land;true;plains;5
514;237;177;160;land;false;mountain;5
515;162;209;176;land;false;mountain;6
516;251;250;133;land;false;plains;7
517;240;84;241;land;false;plains;7
518;244;142;238;land;false;hills;1
519;144;220;208;land;true;plains;1
520;251;104;212;land;false;mountain;1
521;222;216;94;land;true;plains;5
522;189;112;213;land;false;hills;1
523;244;88;190;land;false;urban;2
524;203;249;75;land;true;marsh;1
525;226;188;151;land;false;plains;1
526;225;207;91;land;false;mountain;2
527;194;246;186;land;false;hills;1
528;248;146;208;land;false;plains;1
529;205;240;157;land;false;mountain;4
530;145;147;235;land;true;plains;7
531;148;164;193;land;false;hills;1
532;210;207;210;land;false;hills;1
533;208;105;239;land;false;hills;1
534;151;199;206;land;false;hills;4
535;207;230;210;land;false;plains;1
536;215;123;167;land;false;mountain;7
537;215;118;235;land;false;plains;2
538;196;245;210;land;true;forest;1
539;42;247;244;land;false;mountain;4
540;154;165;199;land;true;plains;2
541;237;138;224;land;false;mountain;1
542;106;232;197;land;false;plains;3
543;183;211;186;land;true;plains;7
544;247;81;199;land;false;plains;1
545;235;199;201;land;false;plains;1
546;54;209;251;land;true;plains;6
547;188;234;163;land;true;urban;2
548;214;175;147;land;false;plains;3
549;226;57;222;land;true;plains;3
550;90;223;241;land;true;plains;3
551;215;171;137;land;false;hills;3
552;180;244;167;land;false;forest;1
553;95;213;218;land;true;plains;6
554;237;188;189;land;false;mountain;1
555;145;126;241;land;false;plains;1
556;140;239;154;land;false;mountain;3
557;149;192;172;land;false;plains;2
558;209;241;160;land;false;hills;4
559;214;187;253;land;false;mountain;1
560;153;112;253;land;false;plains;5
561;150;241;191;land;false;hills;1
562;252;214;231;land;false;plains;1
563;166;190;229;land;false;hills;4
564;252;247;69;land;false;mountain;3
565;215;254;101;land;false;plains;1
566;240;97;180;land;false;plains;1
567;229;96;222;land;false;mountain;4
568;241;174;154;land;false;mountain;3
569;231;253;101;land;true;plains;1
570;92;177;234;land;false;hills;6
571;242;206;74;land;false;hills;3
572;198;77;250;land;true;plains;1
573;180;187;226;land;false;plains;5
574;250;252;140;land;false;plains;1
575;246;240;43;land;false;plains;3
576;214;218;85;land;true;mountain;7
577;221;254;115;land;false;mountain;1
578;166;154;214;land;false;mountain;3
579;204;129;185;land;true;mountain;3
580;91;203;217;land;false;mountain;3
581;138;145;240;land;false;plains;1
582;101;196;208;land;false;mountain;3
583;215;84;213;land;false;mountain;1
584;201;191;142;land;false;plains;1
585;247;163;108;land;false;hills;1
586;177;238;251;land;false;mountain;4
587;244;154;252;land;true;plains;7
588;236;165;163;land;false;plains;1
589;194;197;178;land;false;marsh;1
590;214;157;191;land;false;hills;1
591;221;229;196;land;true;hills;4
592;237;224;219;land;false;plains;2
593;231;252;129;land;false;hills;3
594;89;196;252;land;false;plains;2
595;92;230;189;land;true;plains;1
596;250;147;119;land;true;plains;5
597;233;239;130;land;false;mountain;6
598;150;182;187;land;true;plains;3
599;174;195;245;land;false;mountain;1
600;222;159;228;land;true;plains;7
601;247;151;180;land;false;mountain;3
602;132;127;250;land;false;hills;5
603;107;194;210;land;true;mountain;7
604;250;219;116;land;false;mountain;1
605;225;220;121;land;true;plains;4
606;233;121;178;land;true;forest;7
607;233;219;179;land;true;plains;1
608;114;243;245;land;true;plains;4
609;234;252;173;land;false;mountain;1
610;238;195;225;land;false;plains;2
611;201;242;171;land;false;plains;1
612;213;157;248;land;false;plains;2
613;29;253;219;land;false;mountain;1
614;246;189;203;land;false;hills;1
615;176;218;228;land;false;mountain;6
616;61;238;245;land;true;plains;7
617;244;241;229;land;false;mountain;3
618;214;149;234;land;false;plains;3
619;235;211;183;land;false;plains;7
620;163;230;143;land;false;mountain;1
621;243;208;177;land;true;plains;1
622;244;217;41;land;false;mountain;3
623;195;226;107;land;false;plains;2
624;135;239;192;land;true;plains;1
625;195;184;134;land;false;mountain;3
626;156;240;109;land;true;plains;3
627;187;171;231;land;false;mountain;6
628;192;194;131;land;false;mountain;3
629;211;64;238;land;false;plains;1
630;83;251;208;land;false;plains;7
631;241;139;219;land;false;plains;7
632;129;249;231;land;false;mountain;6
633;199;146;251;land;false;forest;1
634;214;241;93;land;false;mountain;1
635;253;170;203;land;true;mountain;5
636;100;201;203;land;false;hills;5
637;125;238;184;land;true;plains;1
638;205;140;186;land;false;mountain;5
639;204;233;233;land;true;plains;1
640;154;210;241;land;false;mountain;3
641;221;90;202;land;false;plains;3
642;177;147;188;land;false;mountain;3
643;185;156;189;land;false;hills;3
644;174;132;231;land;true;plains;4
645;223;162;205;land;false;plains;4
646;117;242;189;land;false;hills;1
647;232;90;180;land;false;plains;1
648;213;238;133;land;false;mountain;1
649;246;111;196;land;true;plains;1
650;210;219;171;land;true;plains;1
651;229;163;133;land;false;mountain;3
652;181;213;128;land;false;mountain;7
653;234;211;186;land;false;plains;1
654;219;166;241;land;true;hills;3
655;52;253;249;land;false;hills;1
656;190;140;199;land;false;plains;2
657;186;205;250;land;false;forest;1
658;187;191;129;land;false;mountain;1
659;230;222;131;land;false;mountain;3
660;234;87;238;land;false;hills;7
661;104;252;186;land;false;plains;2
662;202;232;161;land;false;forest;3
663;204;81;223;land;false;mountain;4
664;204;186;171;land;false;plains;7
665;197;114;211;land;false;mountain;1
666;205;141;187;land;true;jungle;7
667;166;245;181;land;false;mountain;3
668;215;249;112;land;false;plains;1
669;152;144;210;land;false;hills;1
670;193;148;166;land;false;hills;1
671;176;163;215;land;false;hills;1
672;239;190;177;land;false;hills;3
673;235;237;106;land;false;plains;1
674;150;164;251;land;false;plains;4
675;241;118;153;land;false;plains;2
676;157;192;246;land;true;plains;1
677;176;112;247;land;false;mountain;4
678;232;115;227;land;false;plains;1
679;241;159;149;land;true;hills;2
680;86;230;190;land;false;hills;4
681;167;177;184;land;false;plains;5
682;170;172;196;land;false;mountain;6
683;208;162;173;land;false;hills;2
684;241;161;207;land;false;mountain;4
685;172;202;206;land;false;hills;5
686;131;250;194;land;false;mountain;1
687;197;248;68;land;false;mountain;1
688;124;245;183;land;false;hills;1
689;221;172;232;land;true;plains;1
690;234;94;239;land;false;hills;1
691;162;251;222;land;false;mountain;2
692;204;152;164;land;false;mountain;3
693;164;214;234;land;false;mountain;5
694;110;247;159;land;true;plains;3
695;139;219;237;land;true;urban;6
696;222;201;104;land;false;plains;1
697;248;249;15;land;false;mountain;6
698;232;251;155;land;false;urban;3
699;212;242;93;land;true;plains;1
700;170;216;122;land;false;mountain;1
701;217;164;201;land;false;plains;5
702;198;253;159;land;false;plains;1
703;248;91;243;land;false;mountain;1
704;208;139;182;land;false;plains;4
705;193;244;234;land;false;plains;1
706;227;234;190;land;true;forest;7
707;75;211;221;land;false;plains;4
708;124;193;223;land;false;hills;4
709;210;227;207;land;false;mountain;3
710;219;78;220;land;false;plains;1
711;123;162;230;land;false;mountain;3
712;170;231;169;land;true;hills;1
713;217;234;76;land;false;plains;2
714;225;229;52;land;false;mountain;4
715;223;253;53;land;false;mountain;1
716;102;186;239;land;true;plains;1
717;220;254;173;land;false;hills;1
718;188;205;251;land;true;urban;1
719;171;231;124;land;false;mountain;6
720;235;210;195;land;true;plains;7
721;134;210;190;land;false;plains;2
722;173;244;234;land;false;forest;3
723;191;235;132;land;true;urban;2
724;246;246;65;land;false;mountain;7
725;244;217;155;land;false;plains;1
726;149;172;200;land;false;hills;2
727;201;202;244;land;false;plains;7
728;220;143;221;land;false;hills;2
729;80;239;215;land;false;mountain;3
730;212;174;225;land;false;plains;1
731;125;214;195;land;false;hills;4
732;240;147;208;land;false;mountain;5
733;109;208;214;land;false;plains;4
734;203;239;166;land;false;hills;1
735;153;238;160;land;false;mountain;1
736;246;247;111;land;true;plains;7
737;159;174;242;land;false;mountain;5
738;225;193;201;land;false;hills;5
739;110;231;161;land;false;plains;4
740;162;119;232;land;false;hills;1
741;192;158;222;land;false;plains;2
742;219;224;139;land;false;hills;6
743;190;124;218;land;true;plains;6
744;213;231;195;land;false;plains;7
745;198;200;198;land;false;plains;1
746;237;165;251;land;false;hills;4
747;188;237;242;land;false;plains;1
748;192;134;196;land;false;mountain;7
749;116;225;253;land;true;plains;1
750;147;189;226;land;false;mountain;4
751;157;214;225;land;false;mountain;6
752;234;138;129;land;true;plains;5
753;219;220;187;land;false;hills;1
754;224;132;253;land;false;hills;3
755;183;96;241;land;false;mountain;2
756;191;219;171;land;false;hills;1
757;222;230;93;land;false;hills;3
758;147;207;186;land;true;plains;5
759;209;120;172;land;false;mountain;1
760;181;201;232;land;false;plains;6
761;249;129;203;land;false;mountain;3
762;230;135;214;land;false;mountain;7
763;236;208;223;land;false;mountain;3
764;188;199;184;land;false;mountain;3
765;200;129;231;land;false;mountain;1
766;231;225;57;land;false;mountain;5
767;246;173;84;land;false;mountain;5
768;149;231;223;land;true;hills;1
769;254;186;100;land;false;plains;1
770;62;235;228;land;true;plains;1
771;96;242;237;land;false;plains;7
772;184;152;194;land;true;hills;1
773;251;181;253;land;false;hills;5
774;218;240;243;land;false;plains;4
775;219;252;77;land;false;plains;7
776;99;247;247;land;false;mountain;1
777;241;188;87;land;false;plains;1
778;172;207;184;land;true;plains;1
779;91;198;247;land;true;hills;4
780;88;214;202;land;true;plains;4
781;248;228;180;land;false;mountain;5
782;245;237;235;land;false;mountain;4
783;48;234;234;land;true;plains;3
784;233;123;206;land;false;forest;1
785;252;250;131;land;false;plains;1
786;246;99;254;land;true;plains;3
787;48;231;234;land;false;plains;7
788;134;217;223;land;true;plains;1
789;153;242;149;land;true;hills;7
790;78;202;232;land;false;mountain;3
791;191;163;241;land;false;plains;1
792;252;241;170;land;false;hills;4
793;202;173;183;land;false;plains;1
794;210;222;138;land;false;plains;6
795;143;186;229;land;false;hills;1
796;194;198;169;land;false;plains;1
797;91;232;188;land;true;plains;1
798;202;243;64;land;false;mountain;1
799;170;176;223;land;false;plains;1
800;209;227;136;land;false;plains;1
801;251;251;67;land;false;mountain;6
802;199;238;124;land;false;hills;1
803;95;198;220;land;false;hills;1
804;217;125;160;land;false;hills;1
805;254;254;45;land;true;hills;3
806;113;187;220;land;false;mountain;3
807;241;138;162;land;false;hills;7
808;231;220;162;land;false;hills;1
