3;arms_factory;4544.00;9.73;1963.00;3.22;0
3;arms_factory;4471.00;11.55;2024.00;5.88;0
3;arms_factory;4534.00;11.10;1965.00;2.26;0
3;industrial_complex;4505.00;11.93;1944.00;0.11;0
3;industrial_complex;4520.00;9.70;2094.00;5.79;0
3;industrial_complex;4514.00;10.85;1934.00;0.71;0
3;industrial_complex;4504.00;10.40;2014.00;4.83;0
3;industrial_complex;4552.00;10.05;2003.00;0.11;0
3;air_base;4564.60;9.70;2031.73;1.98;0
3;supply_node;4538.00;10.23;2009.00;1.36;0
3;supply_node;4516.00;11.38;1961.00;2.84;0
3;supply_node;4493.00;11.23;2008.00;5.77;0
3;supply_node;4456.00;13.18;1996.00;3.54;0
3;supply_node;4517.00;10.65;1933.00;1.67;0
3;supply_node;4556.00;9.75;1986.00;4.25;0
3;supply_node;4485.00;12.30;1938.00;0.90;0
3;supply_node;4461.00;11.80;1957.00;3.84;0
3;supply_node;4545.00;10.03;1954.00;3.08;0
3;supply_node;4507.00;11.48;2061.00;4.56;0
3;supply_node;4484.00;10.55;2038.00;2.31;0
3;supply_node;4548.00;9.70;2069.00;5.25;0
3;supply_node;4490.00;11.80;1979.00;4.49;0
3;supply_node;4579.00;9.70;2002.00;5.96;0
3;supply_node;4560.00;9.80;2030.00;2.61;0
3;supply_node;4523.00;9.70;2089.00;5.20;0
3;supply_node;4537.00;9.78;2047.00;1.09;0
3;supply_node;4578.00;9.70;1970.00;4.03;0
3;supply_node;4514.00;9.95;2032.00;6.20;0
3;supply_node;4462.00;11.12;2024.00;1.39;0
3;supply_node;4518.00;11.28;1993.00;5.43;0
3;naval_base_spawn;4567.00;9.70;2036.00;-4.29;8785
3;naval_base_spawn;4592.00;9.70;1999.00;-4.15;8785
3;naval_base_spawn;4589.00;9.70;1989.00;-4.07;8817
3;naval_base_spawn;4550.00;9.70;2089.00;-4.19;8337
3;naval_base_spawn;4544.00;9.70;2098.00;-4.32;8337
3;bunker;4528.00;9.80;2077.00;5.08;0
3;bunker;4581.00;9.78;1972.00;5.58;0
3;bunker;4484.00;11.73;2009.00;1.96;0
3;bunker;4470.00;10.82;2012.00;4.98;0
3;bunker;4507.00;10.60;1977.00;6.19;0
3;bunker;4484.00;10.60;2032.00;0.41;0
3;bunker;4519.00;11.23;1994.00;1.97;0
3;bunker;4485.00;12.73;1932.00;2.47;0
3;bunker;4514.00;11.45;1964.00;5.14;0
3;bunker;4551.00;9.70;2059.00;0.41;0
3;bunker;4435.00;15.35;1953.00;4.54;0
3;bunker;4572.00;9.70;1995.00;0.92;0
3;bunker;4542.00;9.95;1962.00;2.48;0
3;bunker;4510.00;9.80;2025.00;5.14;0
3;bunker;4436.00;14.18;2006.00;2.98;0
3;bunker;4512.00;11.32;1929.00;0.92;0
3;bunker;4535.00;9.70;2042.00;3.59;0
3;bunker;4520.00;10.45;2062.00;6.25;0
3;bunker;4535.00;10.55;2008.00;5.65;0
3;bunker;4582.00;9.70;2006.00;2.04;0
3;bunker;4564.00;9.70;2038.00;2.54;0
3;coastal_bunker;4594.00;9.50;1990.00;0.92;0
3;coastal_bunker;4570.00;9.70;2031.00;-4.29;0
3;coastal_bunker;4561.00;9.70;2061.00;-4.19;0
3;coastal_bunker;4589.00;9.70;1989.00;-4.07;0
3;coastal_bunker;4545.00;9.70;2097.00;-4.32;0
3;dockyard;4598.00;9.70;1990.00;-4.15;0
3;anti_air_building;4510.00;9.78;2021.00;3.66;0
3;anti_air_building;4548.00;10.40;2009.00;0.04;0
3;anti_air_building;4459.00;11.90;1974.00;1.60;0
3;synthetic_refinery;4488.00;10.38;2039.00;5.72;0
3;fuel_silo;4528.00;10.62;2001.00;0.65;0
3;radar_station;4520.00;9.90;2050.00;5.89;0
3;rocket_site_spawn;4505.00;11.03;1959.00;0.04;0
9;industrial_complex;4597.00;9.73;1918.00;2.33;0
9;industrial_complex;4488.00;11.00;1878.00;3.89;0
9;industrial_complex;4566.00;9.70;1948.00;1.73;0
9;supply_node;4509.00;11.25;1892.00;4.49;0
9;supply_node;4582.00;9.75;1911.00;2.61;0
9;supply_node;4455.00;12.70;1910.00;4.79;0
9;supply_node;4596.00;9.70;1942.00;4.03;0
9;supply_node;4489.00;11.88;1909.00;5.50;0
9;supply_node;4552.00;10.12;1928.00;3.57;0
9;supply_node;4528.00;10.28;1905.00;5.74;0
9;supply_node;4479.00;11.53;1879.00;0.87;0
9;supply_node;4628.00;9.70;1940.00;2.34;0
9;supply_node;4556.00;9.73;1891.00;3.04;0
9;naval_base_spawn;4594.00;9.70;1968.00;-3.81;8817
9;naval_base_spawn;4639.00;9.70;1946.00;-4.29;7545
9;bunker;4498.00;12.07;1922.00;4.70;0
9;bunker;4522.00;10.10;1890.00;2.54;0
9;bunker;4577.00;9.90;1914.00;1.59;0
9;bunker;4570.00;9.70;1947.00;3.15;0
9;bunker;4470.00;13.55;1923.00;1.60;0
9;bunker;4552.00;9.73;1898.00;0.65;0
9;bunker;4562.00;9.75;1940.00;4.77;0
9;bunker;4540.00;11.07;1909.00;4.17;0
9;bunker;4631.00;9.70;1942.00;1.16;0
9;bunker;4448.00;13.18;1891.00;0.55;0
9;coastal_bunker;4643.00;9.70;1941.00;-4.29;0
9;coastal_bunker;4594.00;9.70;1967.00;-3.81;0
9;fuel_silo;4472.00;12.48;1910.00;2.68;0
456;arms_factory;4720.00;11.28;1766.00;6.06;0
456;arms_factory;4712.00;9.70;1748.00;2.44;0
456;arms_factory;4682.00;9.80;1753.00;0.28;0
456;arms_factory;4743.00;11.40;1798.00;1.83;0
456;arms_factory;4732.00;9.70;1725.00;4.50;0
456;arms_factory;4719.00;12.53;1774.00;2.34;0
456;industrial_complex;4697.00;9.70;1725.00;3.55;0
456;industrial_complex;4698.00;9.90;1758.00;0.28;0
456;industrial_complex;4728.00;10.23;1783.00;2.95;0
456;industrial_complex;4834.00;10.00;1838.00;5.61;0
456;industrial_complex;4743.00;9.70;1739.00;1.99;0
456;industrial_complex;4710.00;9.70;1739.00;5.01;0
456;air_base;4719.66;9.70;1744.42;6.02;0
456;supply_node;4696.00;11.23;1775.00;4.27;0
456;supply_node;4711.00;9.70;1724.00;5.75;0
456;supply_node;4669.00;10.62;1770.00;2.40;0
456;supply_node;4739.00;10.43;1784.00;4.99;0
456;supply_node;4717.00;10.70;1787.00;1.64;0
456;supply_node;4847.00;11.70;1846.00;4.57;0
456;supply_node;4685.00;9.80;1753.00;0.87;0
456;supply_node;4757.00;11.50;1806.00;3.81;0
456;supply_node;4721.00;9.70;1745.00;5.29;0
456;supply_node;4784.00;10.38;1814.00;3.05;0
456;supply_node;4736.00;9.70;1758.00;5.99;0
456;supply_node;4810.00;11.25;1825.00;1.18;0
456;supply_node;4766.00;9.70;1792.00;5.22;0
456;supply_node;4752.00;9.70;1772.00;0.41;0
456;supply_node;4716.00;10.98;1765.00;3.36;0
456;supply_node;4755.00;9.70;1733.00;5.94;0
456;supply_node;4702.00;9.70;1740.00;2.59;0
456;supply_node;4685.00;9.70;1735.00;5.52;0
456;supply_node;4736.00;9.70;1731.00;1.83;0
456;naval_base_spawn;4775.00;9.70;1794.00;1.03;8323
456;naval_base_spawn;4771.00;9.50;1702.00;0.62;7686
456;naval_base_spawn;4831.00;9.53;1833.00;-0.74;7928
456;naval_base_spawn;4818.00;9.50;1819.00;0.79;7928
456;naval_base_spawn;4759.00;9.70;1778.00;1.11;8323
456;naval_base_spawn;4797.00;9.73;1811.00;1.03;7928
456;bunker;4709.00;11.65;1784.00;2.58;0
456;bunker;4758.00;9.70;1781.00;5.24;0
456;bunker;4702.00;9.70;1726.00;3.09;0
456;bunker;4764.00;9.70;1791.00;3.19;0
456;bunker;4706.00;9.70;1744.00;1.02;0
456;bunker;4688.00;11.15;1771.00;3.69;0
456;bunker;4785.00;10.23;1814.00;0.07;0
456;bunker;4687.00;9.70;1731.00;1.63;0
456;bunker;4671.00;9.98;1755.00;5.76;0
456;bunker;4726.00;10.07;1762.00;2.14;0
456;bunker;4729.00;9.70;1732.00;3.69;0
456;bunker;4710.00;9.80;1756.00;1.53;0
456;bunker;4802.00;11.57;1828.00;4.20;0
456;bunker;4737.00;11.50;1796.00;0.58;0
456;bunker;4744.00;9.70;1742.00;2.14;0
456;bunker;4718.00;9.70;1752.00;6.26;0
456;bunker;4770.00;11.65;1817.00;1.19;0
456;bunker;4667.00;10.60;1770.00;5.31;0
456;bunker;4828.00;10.80;1834.00;0.58;0
456;coastal_bunker;4758.00;9.70;1731.00;-3.42;0
456;coastal_bunker;4818.00;9.50;1819.00;0.79;0
456;coastal_bunker;4755.00;9.50;1766.00;1.11;0
456;coastal_bunker;4776.00;9.70;1798.00;1.03;0
456;coastal_bunker;4861.00;10.07;1851.00;-4.37;0
456;coastal_bunker;4793.00;9.70;1809.00;1.03;0
456;dockyard;4769.00;9.50;1785.00;1.03;0
456;anti_air_building;4707.00;9.70;1752.00;3.76;0
456;anti_air_building;4734.00;9.70;1763.00;0.14;0
456;anti_air_building;4725.00;9.70;1744.00;4.27;0
456;synthetic_refinery;4687.00;9.80;1750.00;4.37;0
456;fuel_silo;4701.00;9.70;1718.00;2.21;0
456;radar_station;4766.00;9.70;1787.00;4.27;0
456;rocket_site_spawn;4733.00;9.70;1740.00;1.26;0
11;arms_factory;4737.00;9.70;1626.00;3.89;0
11;arms_factory;4727.00;9.70;1722.00;1.73;0
11;arms_factory;4727.00;9.70;1683.00;4.40;0
11;arms_factory;4732.00;9.70;1646.00;0.78;0
11;arms_factory;4744.00;9.70;1618.00;2.34;0
11;arms_factory;4695.00;9.70;1663.00;0.18;0
11;industrial_complex;4738.00;9.70;1691.00;2.84;0
11;industrial_complex;4706.00;9.70;1674.00;5.50;0
11;industrial_complex;4726.00;9.70;1708.00;2.24;0
11;industrial_complex;4731.00;9.70;1622.00;3.45;0
11;industrial_complex;4742.00;9.70;1716.00;1.29;0
11;industrial_complex;4673.00;9.70;1730.00;2.85;0
11;air_base;4734.00;9.70;1641.00;5.51;0
11;supply_node;4714.00;9.70;1692.00;4.03;0
11;supply_node;4694.00;9.70;1668.00;5.50;0
11;supply_node;4736.00;9.70;1626.00;3.26;0
11;supply_node;4674.00;9.70;1683.00;6.20;0
11;supply_node;4786.00;9.70;1626.00;1.39;0
11;supply_node;4728.00;9.70;1710.00;5.43;0
11;supply_node;4727.00;9.70;1645.00;0.63;0
11;supply_node;4750.00;9.70;1717.00;3.57;0
11;supply_node;4660.00;9.70;1708.00;1.33;0
11;supply_node;4664.00;9.70;1728.00;2.80;0
11;supply_node;4755.00;9.70;1615.00;5.74;0
11;supply_node;4744.00;9.70;1696.00;2.04;0
11;supply_node;4690.00;9.70;1713.00;4.98;0
11;supply_node;4734.00;9.70;1672.00;1.63;0
11;supply_node;4690.00;9.70;1693.00;4.21;0
11;supply_node;4713.00;9.70;1663.00;0.87;0
11;supply_node;4813.00;9.70;1623.00;2.34;0
11;naval_base_spawn;4753.00;9.70;1629.00;-4.28;8901
11;naval_base_spawn;4809.00;9.70;1630.00;-3.14;8159
11;naval_base_spawn;4736.00;9.50;1651.00;-4.42;8901
11;naval_base_spawn;4748.00;9.50;1686.00;0.24;8901
11;naval_base_spawn;4769.00;9.50;1615.00;0.46;7059
11;naval_base_spawn;4788.00;9.50;1624.00;0.32;7059
11;naval_base_spawn;4739.00;9.50;1663.00;0.54;8901
11;naval_base_spawn;4756.00;9.70;1721.00;-4.55;7686
11;bunker;4735.00;9.70;1706.00;0.41;0
11;bunker;4751.00;9.70;1719.00;4.54;0
11;bunker;4678.00;9.70;1667.00;0.92;0
11;bunker;4685.00;9.70;1670.00;2.48;0
11;bunker;4692.00;9.70;1712.00;5.14;0
11;bunker;4740.00;9.70;1628.00;2.98;0
11;bunker;4781.00;9.70;1630.00;4.19;0
11;bunker;4720.00;9.70;1651.00;0.92;0
11;bunker;4752.00;9.70;1607.00;3.59;0
11;bunker;4707.00;9.70;1662.00;6.25;0
11;bunker;4665.00;9.70;1695.00;2.64;0
11;bunker;4740.00;9.70;1671.00;5.65;0
11;bunker;4749.00;9.70;1695.00;2.04;0
11;bunker;4677.00;9.70;1720.00;4.70;0
11;bunker;4694.00;9.70;1690.00;2.54;0
11;bunker;4709.00;9.70;1706.00;4.10;0
11;bunker;4809.00;9.70;1627.00;0.48;0
11;coastal_bunker;4731.00;9.50;1617.00;-0.51;0
11;coastal_bunker;4777.00;9.50;1620.00;0.32;0
11;coastal_bunker;4741.00;9.50;1660.00;0.54;0
11;coastal_bunker;4729.00;9.70;1659.00;-4.42;0
11;coastal_bunker;4807.00;9.70;1633.00;-3.14;0
11;coastal_bunker;4752.00;9.70;1700.00;-4.47;0
11;coastal_bunker;4757.00;9.50;1605.00;0.46;0
11;coastal_bunker;4757.00;9.50;1719.00;-4.55;0
11;dockyard;4752.00;9.70;1601.00;0.46;0
11;anti_air_building;4692.00;9.70;1691.00;1.60;0
11;anti_air_building;4691.00;9.70;1659.00;5.72;0
11;anti_air_building;4664.00;9.70;1711.00;0.65;0
11;synthetic_refinery;4698.00;9.70;1671.00;4.77;0
11;fuel_silo;4736.00;9.70;1704.00;0.04;0
11;radar_station;4736.00;9.70;1670.00;4.02;0
11;rocket_site_spawn;4711.00;9.70;1714.00;5.37;0
453;arms_factory;4321.00;10.43;1973.00;4.13;0
453;arms_factory;4420.00;13.78;1939.00;0.52;0
453;arms_factory;4359.00;11.62;1956.00;6.20;0
453;arms_factory;4436.00;13.15;1937.00;2.58;0
453;industrial_complex;4299.00;10.18;1939.00;3.09;0
453;industrial_complex;4410.00;13.55;1929.00;1.02;0
453;industrial_complex;4345.00;11.05;1964.00;3.69;0
453;industrial_complex;4390.00;11.23;1997.00;0.07;0
453;supply_node;4431.00;12.85;1976.00;1.60;0
453;supply_node;4419.00;12.05;2001.00;3.08;0
453;supply_node;4331.00;10.10;1985.00;6.01;0
453;supply_node;4400.00;12.82;1972.00;5.25;0
453;supply_node;4340.00;12.30;1930.00;1.90;0
453;supply_node;4376.00;14.48;1936.00;4.49;0
453;supply_node;4409.00;13.65;1931.00;0.38;0
453;supply_node;4306.00;10.40;1954.00;0.68;0
453;supply_node;4433.00;13.45;1930.00;5.44;0
453;supply_node;4353.00;10.85;1973.00;5.03;0
453;supply_node;4375.00;12.45;1960.00;1.33;0
453;supply_node;4331.00;10.68;1957.00;4.27;0
453;bunker;4429.00;12.25;2002.00;1.77;0
453;bunker;4352.00;11.03;1966.00;3.32;0
453;bunker;4425.00;14.07;1964.00;5.99;0
453;bunker;4314.00;10.48;1973.00;3.83;0
453;bunker;4329.00;10.45;1959.00;3.23;0
453;bunker;4392.00;16.98;1925.00;2.27;0
453;bunker;4417.00;11.95;1966.00;0.72;0
453;bunker;4347.00;12.50;1929.00;1.93;0
453;bunker;4450.00;15.40;1943.00;4.94;0
453;bunker;4413.00;14.20;1954.00;1.83;0
453;bunker;4338.00;9.90;1993.00;2.44;0
453;bunker;4379.00;13.07;1958.00;5.45;0
453;anti_air_building;4389.00;15.25;1950.00;0.89;0
453;anti_air_building;4339.00;17.25;1914.00;3.90;0
453;synthetic_refinery;4396.00;16.70;1946.00;0.28;0
453;fuel_silo;4422.00;11.55;1999.00;2.95;0
453;radar_station;4337.00;14.38;1919.00;4.53;0
453;rocket_site_spawn;4324.00;10.53;1958.00;0.89;0
7;arms_factory;4316.00;10.05;1685.00;0.41;0
7;arms_factory;4356.00;9.73;1681.00;1.97;0
7;industrial_complex;4389.00;9.70;1687.00;4.54;0
7;industrial_complex;4359.00;9.70;1756.00;2.48;0
7;industrial_complex;4293.00;9.70;1622.00;4.19;0
7;supply_node;4323.00;9.70;1670.00;4.71;0
7;supply_node;4288.00;11.03;1706.00;0.59;0
7;supply_node;4280.00;13.88;1737.00;5.01;0
7;supply_node;4298.00;9.75;1641.00;0.13;0
7;supply_node;4267.00;11.60;1671.00;1.55;0
7;supply_node;4362.00;9.98;1709.00;1.85;0
7;supply_node;4346.00;9.70;1748.00;2.54;0
7;supply_node;4324.00;9.70;1643.00;1.78;0
7;supply_node;4312.00;9.93;1756.00;3.25;0
7;supply_node;4269.00;11.20;1641.00;0.55;0
7;supply_node;4321.00;9.90;1720.00;3.49;0
7;supply_node;4297.00;10.23;1677.00;4.97;0
7;supply_node;4281.00;9.98;1611.00;2.73;0
7;supply_node;4261.00;12.95;1727.00;4.20;0
7;supply_node;4339.00;9.90;1692.00;0.09;0
7;supply_node;4276.00;12.78;1766.00;5.62;0
7;supply_node;4263.00;12.18;1700.00;5.85;0
7;supply_node;4348.00;9.70;1661.00;1.04;0
7;naval_base_spawn;4341.00;9.50;1644.00;0.52;8941
7;naval_base_spawn;4380.00;9.50;1661.00;0.32;8854
7;naval_base_spawn;4290.00;9.70;1604.00;0.94;8894
7;naval_base_spawn;4309.00;9.70;1624.00;0.65;8941
7;naval_base_spawn;4351.00;9.50;1648.00;0.23;8941
7;bunker;4393.00;9.70;1687.00;2.85;0
7;bunker;4253.00;13.85;1687.00;4.91;0
7;bunker;4273.00;11.25;1605.00;0.25;0
7;bunker;4374.00;9.70;1696.00;0.35;0
7;bunker;4316.00;9.90;1734.00;2.92;0
7;bunker;4262.00;14.60;1725.00;5.58;0
7;bunker;4327.00;9.70;1751.00;4.03;0
7;bunker;4286.00;11.23;1769.00;3.42;0
7;bunker;4348.00;9.70;1762.00;4.64;0
7;bunker;4268.00;11.48;1629.00;4.03;0
7;bunker;4325.00;9.70;1651.00;3.08;0
7;bunker;4292.00;10.62;1708.00;1.02;0
7;bunker;4312.00;9.70;1647.00;2.98;0
7;bunker;4275.00;11.40;1657.00;3.59;0
7;bunker;4340.00;9.73;1704.00;2.04;0
7;bunker;4350.00;9.70;1675.00;6.26;0
7;bunker;4282.00;11.05;1679.00;3.15;0
7;bunker;4311.00;9.75;1664.00;5.22;0
7;bunker;4286.00;11.25;1743.00;0.49;0
7;coastal_bunker;4323.00;9.70;1634.00;0.52;0
7;coastal_bunker;4300.00;9.70;1615.00;0.94;0
7;coastal_bunker;4344.00;9.70;1646.00;0.23;0
7;coastal_bunker;4378.00;9.50;1660.00;0.32;0
7;coastal_bunker;4309.00;9.50;1623.00;0.48;0
7;dockyard;4291.00;9.70;1606.00;0.94;0
7;anti_air_building;4319.00;9.70;1656.00;1.16;0
7;anti_air_building;4258.00;13.57;1715.00;2.71;0
5;arms_factory;4214.00;11.18;1891.00;0.41;0
5;arms_factory;4210.00;11.57;1871.00;1.97;0
5;arms_factory;4193.00;11.05;1864.00;4.63;0
5;arms_factory;4197.00;10.80;1866.00;2.47;0
5;arms_factory;4189.00;11.90;1896.00;5.14;0
5;arms_factory;4206.00;11.60;1905.00;0.41;0
5;industrial_complex;4176.00;9.82;1876.00;0.92;0
5;industrial_complex;4161.00;10.50;1853.00;2.48;0
5;industrial_complex;4149.00;9.70;1929.00;5.14;0
5;supply_node;4147.00;9.70;1906.00;5.01;0
5;supply_node;4155.00;9.78;1875.00;2.76;0
5;supply_node;4188.00;10.45;1881.00;5.70;0
5;supply_node;4202.00;10.80;1870.00;0.90;0
5;supply_node;4194.00;12.62;1899.00;4.94;0
5;supply_node;4164.00;9.70;1904.00;5.24;0
5;supply_node;4170.00;10.48;1882.00;0.37;0
5;supply_node;4163.00;10.28;1855.00;1.85;0
5;supply_node;4218.00;11.35;1899.00;6.19;0
5;supply_node;4145.00;9.70;1923.00;5.43;0
5;supply_node;4178.00;10.20;1862.00;0.55;0
5;supply_node;4166.00;10.38;1867.00;4.97;0
5;supply_node;4177.00;10.48;1896.00;0.86;0
5;supply_node;4225.00;11.35;1920.00;2.76;0
5;supply_node;4159.00;9.70;1917.00;5.69;0
5;supply_node;4238.00;11.98;1917.00;2.00;0
5;supply_node;4213.00;10.93;1914.00;4.93;0
5;supply_node;4234.00;12.15;1902.00;0.82;0
5;supply_node;4155.00;9.70;1893.00;2.30;0
5;supply_node;4204.00;10.53;1893.00;2.99;0
5;supply_node;4142.00;9.70;1891.00;4.47;0
5;supply_node;4217.00;12.28;1883.00;2.23;0
5;supply_node;4219.00;12.43;1865.00;3.71;0
5;supply_node;4189.00;11.55;1865.00;0.36;0
5;bunker;4180.00;10.43;1888.00;2.92;0
5;bunker;4170.00;10.35;1861.00;1.36;0
5;bunker;4156.00;9.70;1914.00;4.03;0
5;bunker;4199.00;10.40;1879.00;2.48;0
5;bunker;4196.00;12.12;1889.00;0.41;0
5;bunker;4209.00;11.00;1907.00;1.02;0
5;bunker;4152.00;9.70;1900.00;1.09;0
5;bunker;4205.00;10.70;1883.00;5.22;0
5;bunker;4221.00;11.48;1904.00;4.61;0
5;bunker;4210.00;11.05;1895.00;5.82;0
5;bunker;4155.00;9.85;1868.00;3.66;0
5;bunker;4154.00;9.70;1926.00;1.60;0
5;bunker;4145.00;9.70;1892.00;4.17;0
5;bunker;4174.00;10.48;1862.00;2.11;0
5;bunker;4245.00;13.80;1912.00;2.71;0
5;bunker;4147.00;9.70;1899.00;0.55;0
5;bunker;4219.00;11.70;1861.00;2.62;0
5;bunker;4227.00;12.55;1916.00;4.33;0
5;bunker;4186.00;10.23;1882.00;1.07;0
5;bunker;4164.00;9.70;1900.00;2.27;0
5;bunker;4193.00;10.75;1862.00;0.11;0
5;bunker;4225.00;12.15;1910.00;4.34;0
5;bunker;4171.00;11.05;1876.00;1.83;0
5;bunker;4161.00;10.50;1853.00;5.35;0
5;anti_air_building;4179.00;10.03;1862.00;0.79;0
5;anti_air_building;4161.00;9.78;1870.00;5.01;0
5;rocket_site_spawn;4166.00;9.70;1919.00;4.91;0
8;arms_factory;4142.00;9.70;1782.00;2.48;0
8;arms_factory;4282.00;15.73;1787.00;5.14;0
8;arms_factory;4169.00;9.70;1752.00;2.98;0
8;arms_factory;4209.00;10.82;1693.00;4.19;0
8;arms_factory;4162.00;10.23;1731.00;0.92;0
8;arms_factory;4123.00;9.70;1781.00;3.59;0
8;industrial_complex;4232.00;12.03;1714.00;6.25;0
8;industrial_complex;4174.00;9.93;1768.00;2.64;0
8;industrial_complex;4187.00;9.75;1786.00;5.65;0
8;industrial_complex;4209.00;11.95;1716.00;2.04;0
8;industrial_complex;4184.00;9.70;1663.00;4.70;0
8;industrial_complex;4231.00;12.85;1802.00;2.54;0
8;air_base;4147.00;9.70;1751.00;4.10;0
8;supply_node;4182.00;9.73;1720.00;0.90;0
8;supply_node;4244.00;15.03;1710.00;4.94;0
8;supply_node;4210.00;10.30;1786.00;0.13;0
8;supply_node;4270.00;14.10;1787.00;3.07;0
8;supply_node;4217.00;10.65;1735.00;0.83;0
8;supply_node;4191.00;9.70;1668.00;2.31;0
8;supply_node;4194.00;11.53;1740.00;5.24;0
8;supply_node;4195.00;10.28;1689.00;1.55;0
8;supply_node;4240.00;12.78;1801.00;4.48;0
8;supply_node;4154.00;9.70;1718.00;1.13;0
8;supply_node;4177.00;9.75;1766.00;3.71;0
8;supply_node;4153.00;9.70;1745.00;0.37;0
8;supply_node;4244.00;13.12;1735.00;1.85;0
8;supply_node;4276.00;13.78;1809.00;5.89;0
8;supply_node;4195.00;10.50;1775.00;2.54;0
